review_type,recommended_action,pm_hub_client,pm_hub_client_id,pm_hub_client_codes,psa_ticket_id,psa_customer_id,psa_customer_name,ticket_status,ticket_priority,ticket_type,ticket_title,match_type,match_confidence,match_soft,ticket_url,review_decision,review_notes
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,742,23022,Popp Communications,New,Medium,Service Call,Free Minutes,exact-name,1,false,https://psainternal.psarev.io/tickets/742/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,743,23022,Popp Communications,New,Medium,Service Call,Bill Profiles,exact-name,1,false,https://psainternal.psarev.io/tickets/743/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,744,23022,Popp Communications,New,Medium,Service Call,Email Templates,exact-name,1,false,https://psainternal.psarev.io/tickets/744/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,745,23022,Popp Communications,New,Medium,Service Call,Packages & Product Groups,exact-name,1,false,https://psainternal.psarev.io/tickets/745/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,746,23022,Popp Communications,New,Medium,Service Call,Collection Templates,exact-name,1,false,https://psainternal.psarev.io/tickets/746/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,747,23022,Popp Communications,New,Medium,Service Call,Field Layouts,exact-name,1,false,https://psainternal.psarev.io/tickets/747/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,748,23022,Popp Communications,New,Medium,Service Call,Payment Methods,exact-name,1,false,https://psainternal.psarev.io/tickets/748/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,749,23022,Popp Communications,New,Medium,Service Call,Agents and Commissions,exact-name,1,false,https://psainternal.psarev.io/tickets/749/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,750,23022,Popp Communications,New,Medium,Service Call,Users & Permissions Setup,exact-name,1,false,https://psainternal.psarev.io/tickets/750/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,751,23022,Popp Communications,New,Medium,Service Call,Reports and Report Writer,exact-name,1,false,https://psainternal.psarev.io/tickets/751/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,752,23022,Popp Communications,New,Medium,Service Call,Merchant Profile Setup,exact-name,1,false,https://psainternal.psarev.io/tickets/752/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,753,23022,Popp Communications,New,Medium,Service Call,Processes,exact-name,1,false,https://psainternal.psarev.io/tickets/753/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,756,23022,Popp Communications,New,Medium,Service Call,MetaSwitch CDR Importer,exact-name,1,false,https://psainternal.psarev.io/tickets/756/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Popp Communications,322a59b7-e7b2-815e-8ecf-f373d1daef71,21754,757,23022,Popp Communications,New,Medium,Service Call,Initial Data Load,exact-name,1,false,https://psainternal.psarev.io/tickets/757/customers/23022,,
attached_ticket,Verify PM Hub client and PSA customer are the same customer; reject if not.,Sterling Security Systems,8cd8990f-f0a7-412c-9813-6831795fa4d0,22924,695,22924,Sterling Security Systems,New,High,Break/fix,"Contact Support: Cannot click into tickets, error displayed",client-code,1,false,https://psainternal.psarev.io/tickets/695/customers/22924,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,667,,---,New,High,Break/fix,Contact Support: Purchasing tab missing for billing clients,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,681,,---,New,High,Break/fix,Contact Support: Unable to set Closed status on customer accounts,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,682,,---,New,High,Break/fix,Contact Support: Task completion clears assigned field unexpectedly,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,683,,---,New,High,Break/fix,Contact Support: Multiple users getting wrong ticket numbers,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,687,,---,New,High,Break/fix,Contact Support: Password reset email not received,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,688,,---,New,High,Break/fix,Contact Support: Status update requires note or attachment field,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,693,,---,New,Medium,Break/fix,Contact Support: Message marking feature not working,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,699,,---,New,High,Break/fix,Contact Support: Customer and inventory sync issue with QuickBooks,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,700,,---,New,High,Break/fix,Contact Support: Voided tickets remain linked after merge,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,701,,---,New,Medium,Feature Request,Contact Support: Create additional users,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,702,,---,New,Low,Tier 1 Support,Contact Support: Cannot summarize empty ticket,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,705,,---,New,Medium,Break/fix,Contact Support: Membership cancellation requested effective 3/31/2026,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,709,,---,New,High,Break/fix,Contact Support: Timesheet not loading for Trifecta,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,732,,---,New,Medium,Break/fix,Contact Support: Closed and void status tickets not displaying,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,734,,---,New,Low,Break/fix,Contact Support: Test message for queue routing,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,769,,---,New,Medium,Break/fix,Contact Support: API documentation access needed for billing automation,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,770,,---,New,Medium,Break/fix,Contact Support: Xerox XPPS API documentation lacks charge structure details,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,771,,---,New,Low,Break/fix,Contact Support: NinjaOne integration response URL documentation needed,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,772,,---,New,Medium,Break/fix,Contact Support: Symbols not translating correctly in emails,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,777,,---,New,High,Break/fix,"Contact Support: Portal access unavailable, password reset email failing",unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,779,,---,New,High,Break/fix,Contact Support: Global admin permissions not applying correctly,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,781,,---,New,Medium,Service Call,Contact Support: User group save functionality failed,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,784,,---,New,Low,Service Call,Contact Support: Duplicate manufacturer part number to UPC field,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,787,,---,New,Medium,Service Call,Contact Support: Note cannot be closed when opened,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,789,,---,New,Medium,Service Call,Contact Support: Unable to save ticket as read error,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,792,,---,New,Medium,Service Call,Contact Support: Tax calculation feature throwing error message,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,793,,---,New,Medium,Service Call,Contact Support: Calendar items not appearing in web or app,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,794,,---,New,Low,Service Call,Contact Support: Change quote title after creation,unmatched,,,,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,674,23020,*Internal Rev.io,New,High,Break/fix,Contact Support: User unable to edit projects after troubleshooting,unmatched,,,https://psainternal.psarev.io/tickets/674/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,704,23020,*Internal Rev.io,New,High,Break/fix,Contact Support: Invoice save button not responding,unmatched,,,https://psainternal.psarev.io/tickets/704/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,795,23020,*Internal Rev.io,New,Medium,Tier 1 Support,Simon API Integration Test,unmatched,,,https://psainternal.psarev.io/tickets/795/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,799,23020,*Internal Rev.io,New,Medium,Service Call,Testing Email on Ticket,unmatched,,,https://psainternal.psarev.io/tickets/799/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,800,23020,*Internal Rev.io,New,Medium,Service Call,Test email on ticket again,unmatched,,,https://psainternal.psarev.io/tickets/800/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,834,23020,*Internal Rev.io,New,Medium,Service Call,[Product Fruits] New feedback has arrived!,unmatched,,,https://psainternal.psarev.io/tickets/834/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,843,23020,*Internal Rev.io,New,Medium,Break/fix,Bug -  Bulk Upload - Products,unmatched,,,https://psainternal.psarev.io/tickets/843/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,844,23020,*Internal Rev.io,New,Medium,Break/fix,AhelioTech ticket data cleanup — apply psaupdates corrections to PSA ticket tables,unmatched,,,https://psainternal.psarev.io/tickets/844/customers/23020,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,788,20055,"4Voice, LLC",New,Medium,Service Call,Contact Support: Duplicate login name creation error,unmatched,,,https://psainternal.psarev.io/tickets/788/customers/20055,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,805,20055,"4Voice, LLC",New,Medium,Service Call,Contact Support: Custom Quote template product sync issue,unmatched,,,https://psainternal.psarev.io/tickets/805/customers/20055,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,708,22869,Bard Locksmith & Security,New,Medium,Break/fix,Contact Support: Custom fields not appearing in client assets,unmatched,,,https://psainternal.psarev.io/tickets/708/customers/22869,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,671,1490,Blueline Telecom,Pending,High,Break/fix,Contact Support: Adding prospect causes 403 error,unmatched,,,https://psainternal.psarev.io/tickets/671/customers/1490,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,675,21983,"Bridge Communications, LLC",New,Low,Feature Request,Contact Support: Assign Infrastructure tag to sales bill customers,unmatched,,,https://psainternal.psarev.io/tickets/675/customers/21983,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,804,21983,"Bridge Communications, LLC",New,Low,Service Call,Contact Support: Sequential quote numbers instead of long references,unmatched,,,https://psainternal.psarev.io/tickets/804/customers/21983,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,816,21983,"Bridge Communications, LLC",Open,Medium,Service Call,Contact Support: Analytics dashboard access broken showing error,unmatched,,,https://psainternal.psarev.io/tickets/816/customers/21983,,
unmatched_ticket_sample,"Identify the correct PM Hub client, or leave unmatched if outside PM Hub scope.",,,,830,1111,"Bullfrog Group, LLC",New,High,Service Call,Accepted attachment types,unmatched,,,https://psainternal.psarev.io/tickets/830/customers/1111,,
